N°;Name;Smiles;logBB;Ref
7281;;C=C(C)C(=O)/C(=C\C(=O)O)OC;-0.79;
7282;;Nc1ccn([C@@H]2CC(CO)C(CO)O2)c(=O)n1;-0.79;
7283;;Cc1c(CCOC(=O)c2cc(=O)c3c(Cl)cc(Cl)cc3[nH]2)sc[n+]1C;-0.78;
7284;;CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23;-0.76;
7285;;CN(C)Cc1ccc(CSCCNc2cc(Cc3ccccc3)c[nH]2)o1;-0.73;
7286;;CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1;-0.72;
7287;;Cc1cn(C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1=O;-0.72;
7288;;Cc1cn(C2CC(NN=N)C(CO)O2)c(=O)[nH]c1=O;-0.72;
7289;;CCCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1;-0.71;
7290;;S=c1nc[nH]c2nc[nH]c12;-0.71;
7291;;Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O;-0.7;
7292;;C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C;-0.7;
7293;;CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1;-0.7;
7294;;CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1;-0.7;
7295;;CC1N=C(N)Nc2cccc(Cl)c21;-0.7;
7296;;CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC;-0.7;
7297;;CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O;-0.7;
7298;;CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2;-0.69;
7299;;O=C1CC=[N+](C2CC(F)C(CO)O2)C(=O)N1;-0.69;
7300;;NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1;-0.67;
7301;;O=C(O)c1cc[nH]c1NCCSCc1ncccc1Br;-0.67;
7302;;NC(=O)c1cnn(C2OC(CO)C(O)C2O)n1;-0.67;
7303;;Nc1cc(N)c(N)cc1N;-0.67;
7304;;O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br;-0.67;
7305;;COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(C)c2cc1OC;-0.66;
7306;;Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1;-0.66;
7307;;O=C1NCC(c2ccccc2)C2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)O1;-0.66;
7308;;O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1;-0.66;
7309;;Cc1ccc(NC2=NCCN2)c(Cl)c1;-0.65;
7310;;CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O;-0.64;
7311;;CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)N3CCN(CCC4CCCC4)CC3)cc21;-0.63;
7312;;CC(=O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1;-0.62;
7313;;NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1;-0.62;
7314;;Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O;-0.6;
7315;;COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314;-0.6;
7316;;C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1;-0.6;
7317;;O=S1(=O)N[C@H]2CCCN2c2ccccc21;-0.6;
7318;;Cc1nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c(=O)[nH]1;-0.59;
7319;;NC(=O)N1c2ccccc2CC(O)c2ccccc21;-0.59;
7320;;O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2ccn(CCN3CCCC3)c2c1;-0.59;
7321;;CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1;-0.58;
7322;;C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N;-0.57;
7323;;CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1;-0.56;
7324;;CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)cc1;-0.55;
7325;;CC(C)CC(CN)CC(=O)O;-0.54;
7326;;CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)NC2C=C1;-0.54;
7327;;Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1;-0.52;
7328;;CC(=O)Nc1nnc(S(N)(=O)=O)s1;-0.52;
7329;;CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O;-0.52;
7330;;CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12;-0.52;
7331;;COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1;-0.52;
7332;;O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1;-0.52;
7333;;CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O;-0.52;
7334;;CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1;-0.51;
7335;;O=C(CF)NCCCCCC(=O)Nc1ccccc1;-0.51;
7336;;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1;-0.5;
7337;;C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO;-0.5;
7338;;NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O;-0.5;
7339;;CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1;-0.49;
7340;;Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1;-0.48;
7341;;CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21;-0.48;
7342;;CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1;-0.47;
7343;;Cn1nnc2c(C(N)=O)ncn2c1=O;-0.47;
7344;;NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1;-0.47;
7345;;CC(C)(C)NC(=O)[C@@]1(c2c(C(=O)O)[nH]c3cc(Cl)ccc23)N2C(=O)[C@]21c1ccc(OCc2ccc(Cl)cc2)cc1;-0.46;
7346;;CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1;-0.46;
7347;;O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1;-0.46;
7348;;O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1;-0.45;
7349;;CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1;-0.43;
7350;;NC1(C(=O)O)CCCC1;-0.43;
7351;;CC1=C(C(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)(C)C)=C(C)N1;-0.42;
7352;;CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1;-0.42;
7353;;CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1;-0.42;
7354;;COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2;-0.42;
7355;;N[C@@]1(C(=O)O)CC(=O)[C@@H]2[C@H]1[C@@]2(F)C(=O)O;-0.41;
7356;;CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1;-0.4;
7358;;CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1;-0.4;
7359;;CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1;-0.4;
7360;;CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21;-0.4;
7361;;Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1;-0.4;
7362;;NCCCS(=O)(=O)O;-0.4;
7363;;COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1;-0.39;
7365;;CC(C)(C)[N+](=O)C=C1C=CN([O-])C=C1;-0.38;
7366;;CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1;-0.37;
7367;;CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1;-0.37;
7368;;COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1;-0.37;
7369;;O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1;-0.37;
7370;;CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C;-0.36;
7371;;CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21;-0.34;
7372;;CC1c2ccccc2N(C(N)=O)c2ccccc2C1C;-0.34;
7373;;NC(=O)N1c2ccccc2C2CC2c2ccccc21;-0.34;
7374;;NC(=O)[C@@H]1c2ccccc2[C@@H]2O[C@@H]2c2ccccc21;-0.34;
7375;;Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2;-0.32;
7376;;CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O;-0.31;
7377;;CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O;-0.3;
7378;;C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O;-0.3;
7379;;CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O;-0.3;
7380;;CC1C=Nc2c1c(=O)[nH]c(=O)n2C;-0.3;
7382;;N#Cc1cc(C2=Nc3ccc(-c4ccccc4F)cc3NC(=O)C2)ccn1;-0.3;
7383;;O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl;-0.3;
7384;;CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1;-0.3;
7385;;CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;-0.29;
7386;;CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;-0.29;
7387;;CN1C(=O)C2N=CN=C2N(C)C1=O;-0.29;
7388;;CN1C(=O)C2NC=NC2N(C)C1=O;-0.29;
7389;;CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1;-0.28;
7390;;CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1;-0.28;
7391;;CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1;-0.28;
7392;;Cc1cc(Br)cc(C)c1NC1=NCCN1;-0.28;
7393;;C[C@@H]1NC(=O)C2(CCCC2)NC1=O;-0.26;
7394;;CN(C)C(=O)C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1;-0.25;
7395;;CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O;-0.25;
7396;;CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1;-0.24;
7397;;NC(=O)c1ccccc1;-0.24;
7398;;O=[N+]([O-])c1nccn1CCCF;-0.24;
7400;;C=CCc1ccccc1OCC(O)CNC(C)C;-0.23;
7401;;CC(C)(O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O;-0.23;
7403;;CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl;-0.22;
7404;;COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC;-0.22;
7405;;COc1ccc(N2CCCC2=O)cc1CNC1CCCNC1c1ccccc1;-0.22;
7406;;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO;-0.22;
7407;;Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12;-0.22;
7408;;Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1;-0.22;
7409;;OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F;-0.22;
7410;;C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12;-0.21;
7411;;OCC(O)CO;-0.21;
7413;;CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5;-0.2;
7415;;Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C;-0.2;
7416;;O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12;-0.2;
7417;;CC(C)Cc1ccc(C(C)C(=O)O)cc1;-0.2;
7419;;Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1;-0.2;
7420;;Fc1cccc(F)c1N=C1NCCN1;-0.2;
7421;;NNCCc1ccccc1;-0.2;
7422;;O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2cnn(CCN3CCCC3)c2c1;-0.2;
7423;;O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1;-0.2;
7424;;S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1;-0.2;
7425;;NCC1(CC(=O)O)CCCCC1;-0.19;
7426;;CCNC(=O)C(C(N)=O)c1ccccc1;-0.19;
7427;;NC(=O)OCC(COC(N)=O)c1ccccc1;-0.19;
7428;;CCC(=O)N[C@@H]1C(=O)NC(=O)NC1=NC[C@H](O)[C@H](O)[C@H](O)CO;-0.18;
7429;;CCCC(C)(COC(N)=O)COC(=O)NC;-0.18;
7430;;C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO;-0.18;
7433;;CC(N)C(=O)O;-0.17;
7434;;CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1;-0.17;
7435;;COC(=O)C1C(=O)C=C(Nc2cccc(OC(F)(F)F)c2)CC1C;-0.17;
7436;;C[n+]1ccccc1/C=N/O;-0.17;
7437;;O=[N+]([O-])c1nccn1CCCCCCCCF;-0.17;
7439;;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21;-0.16;
7440;;Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21;-0.16;
7441;;NC1=NCC2c3ccccc3Cc3ccccc3N12;-0.16;
7442;;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;-0.15;
7445;;c1ccc(-c2nnc(N3CCN(c4ncccn4)CC3)cc2-c2ccncc2)cc1;-0.15;
7446;;CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1;-0.15;
7447;;COc1ccc(S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1;-0.15;
7448;;O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12;-0.15;
7450;;CC(=O)/C=C/c1cccs1;-0.14;
7451;;CC(C)Nc1cccnc1N1CCNCC1;-0.14;
7452;;CCOC(=O)c1ncn2c1CN(CCF)C(=O)c1cc(F)ccc1-2;-0.14;
7454;;N#Cc1ccsc1C1=Nc2ccc(Cl)cc2NC(=O)C1;-0.14;
7455;;O=c1cc(NC2CCN(Cc3ccc4c(c3)CCO4)CC2)c2cc(Cl)ccc2o1;-0.14;
7456;;COC(C)=O;-0.13;
7457;;C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CC1)CC2;-0.13;
7458;;CC(C)NCCCOc1cccc(CN2CCCCC2)c1;-0.13;
7459;;Cl/C=C\Cl;-0.13;
7460;;CCC1(c2ccccc2)C(=O)NC(=O)NC1=O;-0.12;
7461;;CC(C)(c1ccc(O)cc1)c1ccc(O)cc1;-0.12;
7462;;CC(C)n1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)n1;-0.12;
7463;;CN1C[C@H](CCn2c3c(c4ccccc42)C(=O)NCC3)CC1=O;-0.12;
7464;;O=[N+]([O-])c1c(Cc2ccccc2)c[nH]c1NCCSCc1ccccn1;-0.12;
7465;;CN(C)C1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1;-0.11;
7466;;CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1;-0.1;
7467;;O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1;-0.1;
7469;;Cc1cc(=O)n(-c2ccccc2)n1C;-0.1;
7473;;NC(=O)N1c2ccccc2C=Cc2ccccc21;-0.1;
7474;;C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O;-0.1;
7476;;CC(F)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2;-0.1;
7477;;CN(C)Cc1ccc(-c2c[nH]c(=O)c3cccc(O)c23)cc1;-0.1;
7478;;COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1;-0.1;
7479;;CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1;-0.1;
7480;;Cc1c(I)c(=O)n(-c2ccccc2)n1C;-0.1;
7481;;Cc1cc(-c2cc(N)n3nc(-c4ccccn4)nc3c2)ccn1;-0.1;
7483;;ClCC(Cl)Cl;-0.1;
7484;;Cn1c(=O)c2c(ncn2C)n(C)c1=O;-0.1;
7485;;O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2ccc(Cl)cc2)CC1;-0.1;
7486;;OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2;-0.1;
7487;;CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2;-0.09;
7488;;Cn1nc(CC(=O)NC2CC[N+]3(C)CCCC2C3)c2ccccc21;-0.08;
7489;;CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1;-0.07;
7490;;CC1(O)NC=C2CN=C(c3ccccc3F)c3cc(Cl)ccc3N21;-0.07;
7491;;CCC1(c2ccccc2)C(=O)NCNC1=O;-0.07;
7492;;CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21;-0.07;
7493;;COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2;-0.07;
7494;;C=CC;-0.06;
7495;;C=CCC1(C(C)CCCC)C(=O)NC(=O)N(C)C1=O;-0.06;
7496;;CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2;-0.06;
7497;;Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1;-0.06;
7498;;CN1C(=O)C2C(N=CN2C)N(C)C1=O;-0.06;
7499;;CCOc1ccccc1C(N)=O;-0.05;
7500;;Cc1c(F)c(=O)n(-c2ccccc2)n1C;-0.05;
7501;;Cc1cc(=O)n(-c2ccc(F)cc2)n1C;-0.05;
7502;;O=c1c(Br)ccc2n1CC1CNCC2C1;-0.05;
7503;;O=c1cccc2n1CC1CNC(Br)C2C1;-0.05;
7504;;CCNCc1ccc(C(=O)Nc2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1;-0.05;
7505;;CNCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1;-0.05;
7506;;CO[C@@H]1CN(CC2Cc3ccc(C#N)cc3C2)CCC1n1c(C(C)(C)O)nc2cc(C)ccc21;-0.05;
7507;;Cc1cccc(C)c1Nc1ncc(-c2cccc(OCCN3CCCC3)c2)n2cncc12;-0.05;
7508;;O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1;-0.05;
7509;;CC1C=[N+](C2CC(N=[N+]=N)C(CO)O2)C(=O)NC1=O;-0.05;
7510;;CC[C@@H](C(N)=O)N1CCCC1=O;-0.04;
7511;;Cc1cnc(N=C(N)N)s1;-0.04;
7512;;Cc1csc(N=C(N)N)n1;-0.04;
7513;;Cc1ncc(-c2csc(N=C(N)N)n2)[nH]1;-0.04;
7514;;Oc1ccc2c(c1)OCO2;-0.04;
7515;;C1CCc2nnnn2CC1;-0.03;
7516;;CN1CCCC12CCN(Cc1ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc1)CC2;-0.03;
7517;;Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=N[C@@H]2O;-0.03;
7518;;O=c1[nH]c(CCCN2CCC(c3ccccc3)CC2)nc2c(Cl)cccc12;-0.03;
7520;;O=C(OCc1ccccc1)N1CCC(CNc2ccccn2)CC1;-0.02;
7522;;CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1;-0.01;
7523;;CC(=O)N1CCN(C2CCN(C(=O)N(C)C(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(c3ccc(F)cc3C)C2)CC1;-0.01;
7524;;CCCC(C)=O;-0.01;
7525;;CCCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O;-0.01;
7526;;CCN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O;-0.01;
7527;;CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1;-0.01;
7528;;O=[N+]([O-])c1nccn1CC(O)CF;-0.01;
7529;;O=[N+]([O-])c1nccn1CC(O)COCF;-0.01;
7530;;c1ccc2c(c1)CCC(CNCCCNC1=NCCCN1)O2;-0.01;
7531;;CC(C)(C)/[N+]([O-])=C/c1ccccc1;0.0;
7532;;Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2;0.0;
7534;;C=CCC(N)c1ccccc1-c1noc2ccccc12;0.0;
7535;;CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O;0.0;
7536;;CC(C)CC(N)C(=O)O;0.0;
7537;;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;0.0;
7538;;CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21;0.0;
7539;;CCOC(C)=O;0.0;
7540;;CN1CCC23CCCCC2C1Cc1ccc(O)cc13;0.0;
7541;;COC(=O)[C@@H]1C(=O)C=C(Nc2ccc(Cl)cc2)C[C@@H]1C;0.0;
7542;;Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C;0.0;
7543;;Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1;0.0;
7544;;N#Cc1c(COc2ccccn2)nc(N)nc1-c1ccco1;0.0;
7545;;N#Cc1c(N2CCc3ccccc3CC2)ncn(CCO)c1=O;0.0;
7546;;NC(=Nc1ccccc1)Nc1ccccc1;0.0;
7547;;NC(=O)C1c2ccccc2C=Cc2ccccc21;0.0;
7548;;OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1;0.0;
7549;;C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1;0.01;
7551;;C=CCOc1ccccc1OCC(O)CNC(C)C;0.02;
7553;;O=C(CC1=NC2NN(c3ccccc3)C(=O)C2=C1CC(=O)c1cccc2ccccc12)c1cccc2ccccc12;0.02;
7555;;N#[N+]O;0.03;
7556;;NN;0.03;
7559;;CCC(O)(CC(N)=O)c1ccccc1;0.04;
7561;;CCC1(CCC(C)C)CNC(=O)NC1=O;0.04;
7562;;CCn1c(C)nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c1=O;0.04;
7564;;N[C@@H](Cc1ccc(B(O)O)cc1)C(=O)O;0.05;
7565;;CN1CCC(n2nc(-c3c(-c4ccccc4)nn4ccccc34)ccc2=O)CC1;0.06;
7566;;CN1C(=O)NC2=NCN(C)C2C1=O;0.06;
7567;;CN1C(=O)NC2N=CN(C)C2C1=O;0.06;
7569;;CCCN(CCC)c1cc(C)nc2c(-c3cnc(N(C)C)cc3C)c(C)nn12;0.07;
7570;;O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(Br)cc1)c1ccc(F)cc1;0.07;
7571;;CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)C)CC1;0.08;
7572;;CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C;0.08;
7573;;CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12;0.08;
7574;;CCOc1cc(OCCCCOc2ccc(C(=O)CC(C)C)c(O)c2)ccc1CCC(=O)O;0.08;
7575;;COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;0.08;
7576;;FCC(Cl)(Cl)Cl;0.08;
7578;;CCN(CC)CCCC(=O)c1cc(Cl)c(N)cc1OC;0.09;
7579;;COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1;0.09;
7580;;O=C(O)c1ccccc1C(=O)OC1CCc2ccccc2C1;0.09;
7581;;CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O;0.1;
7584;;CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21;0.1;
7585;;Cn1c(=O)[nH]c2ncn(C)c2c1=O;0.1;
7586;;O=C(O)c1cc(O)ccc1O;0.1;
7587;;C=CC1CC2CCC1CC2C(O)c1ccnc2ccc(OC)cc12;0.1;
7589;;CN1CC(C)(C2=CCCCC2)C(=O)NC1=O;0.1;
7590;;COc1ccc2cc([C@H](C)C(=O)O)ccc2c1;0.1;
7591;;Clc1cccc(Cl)c1NC1=NCCN1;0.1;
