,index,logBB,Ref
1497,C=CC1CC2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0.1,2
1499,CN1CC(C)(C2=CCCCC2)C(=O)NC1=O,0.1,2
1500,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,0.1,2
1501,Clc1cccc(Cl)c1NC1=NCCN1,0.1,2
1502,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,0.1,2
1504,CN1C2=C3N=c4ccccc4=C3CCN2C(=O)c2ccccc21,0.11,2
1505,COc1ccc(-n2nc(C)cc2C)cc1CNC1CCCNC1c1ccccc1,0.11,2
1506,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,0.11,2
1507,C[n+]1c2n(c(=O)c3ccccc31)CCC1c3ccccc3NC21,0.11,2
1508,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,0.11,2
1509,Clc1cccc(Cl)c1NC1N=CCN1,0.11,2
1510,FC(F)OC(F)C(F)(F)F,0.11,2
1511,NCCn1ncc2cc(Cl)c(Cl)cc21,0.11,2
1512,CCCOC(C)=O,0.12,2
1514,F/C=C/O/C=C/F,0.13,2
1515,O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1,0.13,2
1516,O=c1cc(NC2CCN(C/C=C/c3ccccc3)CC2)c2cc(Cl)ccc2o1,0.13,2
1517,CCN(CC)CCNC(=O)c1ccc(N)c(Cl)c1,0.14,2
1518,CNCc1ccc(NC(=O)c2cc(C)n(Cc3cc(Cl)ccc3OCc3ccccc3)n2)cc1,0.15,2
1519,OC[C@H]1OC(OC2=C(c3ccc(O)c(O)c3)OC3C=C(O)C=C(O)C3=C2)[C@H](O)[C@@H](O)[C@@H]1O,0.15,2
1520,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.15,2
1521,O=C(O)COc1ccc(Cl)cc1Cl,0.15,2
1522,CC(O)C(=O)O,0.16,2
1523,Cc1ccc(C)c(C)c1,0.16,2
1524,Clc1ccc(NC2=NCCN2)c(Cl)c1,0.16,2
1525,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,0.16,2
1526,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,0.16,2
1529,N#Cc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,0.17,2
1530,Cc1cc(-c2ccccc2)nnc1N1CCN(c2ncccn2)CC1,0.18,2
1531,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,0.18,2
1532,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCNC2,0.18,2
1533,O=C1c2ccccc2S(=O)(=O)N1CCCCN[C@H]1CCc2ccccc2O1,0.18,2
1534,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H](O)[C@H](NC(=O)c3ccc(F)cc3)c3ccccc3)C(C)=C1C2(C)C,0.19,2
1535,Nc1ccc(-c2nc3ccc(O)cc3s2)cc1I,0.2,2
1536,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0.2,2
1537,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.2,2
1538,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,0.2,2
1539,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,0.2,2
1540,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0.2,2
1542,CN(C)Cc1ccccc1Sc1cc(F)c(Cl)cc1N,0.2,2
1543,CN(C)Cc1ccccc1Sc1ccc(F)cc1N,0.2,2
1544,COCCn1c(C)nc(N2CCC(c3ccc(F)cc3)CC2)c([N+](=O)[O-])c1=O,0.2,2
1545,COc1ccc2c3c1OC1CC(O)C=C(CN(C)C2)C31,0.2,2
1546,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,0.2,2
1547,FC(F)OC(F)(F)[C@H](F)Cl,0.2,2
1549,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,0.22,2
1550,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,0.22,2
1551,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0.23,2
1552,COc1cc(/C=C/C(=O)NCCn2c(C(F)(F)F)cc3ccccc32)cc(OC)c1OC,0.23,2
1553,c1cc2ccc3cccc4ccc(c1)c2c34,0.23,2
1554,CN1CCCC1c1cccnc1,0.24,2
1555,COc1ccc(-n2nnnc2C(F)(F)F)cc1CNC1CCCNC1c1ccccc1,0.24,2
1556,CCCN(CCC)CCc1ccc2c(c1)CC(=O)N2,0.25,2
1557,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21,0.25,2
1558,CCCN1CCOC2c3cc(O)ccc3CCC21,0.26,2
1560,CCOC(=O)Cc1cc2c(c(N)n1)N=C(c1ccccc1)C(C)N2,0.27,2
1561,FC(Br)CC(F)(F)F,0.27,2
1562,Cc1cccc(OCC(O)CNC(C)C)c1,0.28,2
1563,CCCCOC(C)=O,0.28,2
1564,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)CC1C,0.28,2
1565,CC1=C(CC2CCc3c(c4ccccc4n3C)C2=O)CC=N1,0.28,2
1566,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.28,2
1567,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,0.28,2
1568,CC(C)(C)c1nc(N2CCN(CCCSc3nccc(=O)[nH]3)CC2)cc(C(F)(F)F)n1,0.3,2
1569,CCC(NC(=O)c1c(C)c(-c2ccccc2)cc2ccccc12)c1ccccc1,0.3,2
1570,CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.3,2
1571,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,0.3,2
1572,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,0.3,2
1573,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0.3,2
1574,Cc1cn(-c2cccc(Nc3ncnc4c3CCc3ccccc3-4)c2)cn1,0.3,2
1575,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.3,2
1576,N#Cc1cccc(C2=Nc3ccc(C#Cc4ccccc4)cc3NC(=O)C2)c1,0.3,2
1577,Nc1nc2ccc(OC(F)(F)F)cc2s1,0.3,2
1578,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0.3,2
1579,CCCCN1CC2Cc3cc(OC)c(OC)cc3C2C1,0.31,2
1580,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,0.32,2
1581,Cc1nc2cc(CNC3CCCNC3c3ccccc3)c(OC(C)C)cc2s1,0.32,2
1582,c1cncc(C2CCCN2)c1,0.32,2
1583,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0.32,2
1584,Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,0.32,2
1585,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0.32,2
1586,OC1CNCc2ccccc21,0.32,2
1587,Brc1cccc(Br)c1NC1=NCCN1,0.33,2
1588,CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1C,0.33,2
1589,ClCC(Cl)(Cl)Cl,0.33,2
1590,Cc1ccccc1-c1ccc(N)cc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.34,2
1592,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.35,2
1594,CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(OC)cc1)CN2,0.36,2
1595,COC(C)(C)C,0.36,2
1596,COc1ccc(-c2nccs2)cc1CNC1CCCNC1c1ccccc1,0.36,2
1597,Cc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,0.36,2
1598,Cc1nc2c(c(-n3ccc(C(F)(F)F)n3)n1)CCN2c1ccc(Cl)cc1Cl,0.36,2
1599,O=c1[nH]c(C2=CC(N3CCC(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12,0.36,2
1600,COc1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,0.37,2
1602,CC(C)(C)NCC(O)COc1ccccc1C#N,0.38,2
1603,CN(C)c1ccc(O)c(CNc2cccc3ccc(CO)nc23)c1,0.38,2
1604,Clc1ccc(Cl)c(N=C2NCCN2)c1,0.38,2
1605,O=c1ccc(-c2c(-c3ccccc3)nn3ccccc23)nn1CCN1CCCCC1,0.38,2
1606,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0.39,2
1607,COc1cc2c(c(CNC3CCCNC3c3ccccc3)c1)OCC2,0.39,2
1608,Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,0.39,2
1609,Cc1cccc2c1Oc1ccccc1C1(O)CNCC21,0.39,2
1610,Clc1ccc2c(c1)C1CCNCC1c1ccccc1O2,0.39,2
1611,Fc1ccc(Cn2c([C@@H]3CCCNC3)nc3ccccc32)cc1,0.39,2
1612,OCCOCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0.39,2
1613,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1,0.4,2
1616,C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21,0.4,2
1617,C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C,0.4,2
1618,CC[C@H](C)[C@H]1O[C@@]2(CC[C@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)C=CC=C3COC4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0.4,2
1619,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,0.4,2
1620,CC(C)Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,0.41,2
1621,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,0.41,2
1622,Clc1cc(Br)cc(Cl)c1NC1=NCCN1,0.41,2
1624,CCN(CCC#N)c1ccccc1,0.42,2
1625,COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1,0.42,2
1626,N#CCCNCCc1ccccc1,0.42,2
1628,CN(C)c1ccnc2sc3c(=O)n(C4CCCCCC4)cnc3c12,0.43,2
1629,CN(C)c1ccnc2sc3c(=O)n(N4CCCCCC4)cnc3c12,0.43,2
1630,CN1CCC[C@@H](c2nc3ccccc3n2Cc2ccc(F)cc2)C1,0.43,2
1631,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,0.44,2
1632,O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1,0.44,2
1633,c1cc(CN2CCCCC2)cc(OCCCNc2nccs2)c1,0.44,2
1636,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,0.46,2
1637,Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.47,2
1638,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0.48,2
1639,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,0.48,2
1640,COc1cc2sc(C)nc2cc1CNC1CCCNC1c1ccccc1,0.48,2
1641,CCN(CC)Cc1ccc2c(c1)CCC(N1CCN(CCc3ccc(F)cc3)CC1=O)C2,0.48,2
1642,O=C(NCCCCN1CCC(Oc2cccc(C(F)(F)F)c2)CC1)c1ccnc2ccccc12,0.48,2
1643,O=S(=O)(c1cccc(Cl)c1)n1ccc2c(N3CCNCC3)c(Cl)ccc21,0.48,2
1644,c1ccc2c(c1)[nH]c1cnccc12,0.48,2
1645,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.49,2
1646,COc1cc2oc(C)nc2cc1CNC1CCCNC1c1ccccc1,0.49,2
1647,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.5,2
1648,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.5,2
1649,CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.5,2
1650,O=C1CN=C(c2ccccc2)c2c(Cl)cccc2N1,0.5,2
1651,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,0.51,2
1652,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,0.51,2
1654,Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21,0.52,2
1655,Fc1ccc([C@@H]2CCNCC2COc2ccc3c(c2)OCO3)cc1,0.52,2
1656,CNCCCN1c2ccccc2CCc2cc(O)ccc21,0.53,2
1657,C/C(=C(\CCOC(=O)C(N)Cc1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1)SSC(C)C)N(C)C=O,0.53,2
1658,CN(C)c1ccccc1Sc1ccc(CCF)cc1N,0.55,2
1660,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0.55,2
1662,CCC1(O)CC(OC2CC(N3CCOCC3)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1O)C(=O)c1cccc(O)c1C3=O,0.56,2
1663,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1,0.56,2
1664,COc1cccc(CN)c1O,0.56,2
1665,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,0.56,2
1666,c1ccc2c(c1)CCNC2,0.56,2
1667,C#CCN(C)[C@H](C)Cc1ccccc1,0.57,2
1668,COC1=C2O[C@H]3C(=O)C=C[C@H]4[C@H]5CC(C=C1)C2[C@@]34CCN5C,0.57,2
1669,COc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,0.57,2
1670,Cc1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)c1,0.57,2
1671,Cc1nnc2n1C1CCC(Cl)CC1C(c1ccccc1Cl)=NC2,0.57,2
1672,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,0.57,2
1673,Brc1cc(Br)c(NC2=NCCN2)c(Br)c1,0.58,2
1674,CC(CF)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,0.58,2
1675,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)c(F)c2)CC1,0.59,2
1676,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0.6,2
1677,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.6,2
1678,CNCCCN1c2ccccc2Sc2ccccc21,0.6,2
1679,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,0.6,2
1680,CC1NC(=NCC(F)F)Nc2cccc(Cl)c21,0.6,2
1681,CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,0.6,2
1682,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,0.6,2
1683,CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,0.6,2
1684,Cc1nc(N2CCc3ccccc3CC2)c(C#N)c(=O)n1CC(F)(F)F,0.6,2
1685,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0.6,2
1686,c1cnc(N2CCNCC2)nc1,0.6,2
1687,CC1=NC(O)C(=O)Nc2ccc(Cl)cc21,0.61,2
1688,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0.61,2
1689,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.62,2
1690,Cc1ccc(O)c(Cn2c(NC3CCN(CCN)CC3)nc3c(C)cccc32)n1,0.63,2
1691,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,0.63,2
1692,CCC(C)Nc1ccc(I)c(NC(C)CC)c1,0.64,2
1693,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,0.64,2
1694,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,0.64,2
1695,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,0.65,2
1696,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,0.66,2
1698,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,0.68,2
1699,Cc1ccccc1-c1ccncc1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.68,2
1700,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,0.69,2
1701,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0.7,2
1702,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.7,2
1703,c1ccc2c(c1)CCCN2,0.7,2
1704,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCCO,0.7,2
1705,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.7,2
1706,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.7,2
1707,COc1ccc(-c2nc(-c3cccc(CN(C)C)c3)n(CCO)n2)cc1,0.71,2
1708,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.72,2
1710,CCCCCCNC(=O)C(c1ccccc1)c1ccccc1,0.74,2
1711,CCCCN1C2CC[C@@H]1C[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,0.74,2
1712,COc1cccc(CC2CCN(C3CCC(OC)(c4ccc5c(c4)OCO5)CC3)CC2)c1,0.74,2
1713,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.74,2
1714,NCc1cccc(NC(=O)c2ccc3ccccc3c2)c1,0.74,2
1715,CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,0.75,2
1716,CN(C)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,0.77,2
1717,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,0.77,2
1718,Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,0.77,2
1719,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,0.78,2
1720,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,0.78,2
1721,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,0.78,2
1722,COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1,0.79,2
1723,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.8,2
1724,CN(C)CCCN1c2ccccc2CCc2ccccc21,0.8,2
1725,CCc1ccc(-c2ccc(C(=O)N(C)C3CCN(C(=O)N4CCC(N5CCCCC5)C4)C3)cc2)cc1,0.81,2
1726,N[C@@H]1C[C@H]1c1ccc(F)cc1,0.81,2
1727,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,0.83,2
1728,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.83,2
1729,CN(C)CCCN1c2ccccc2CCC2CCCCCC21,0.83,2
1730,CN(C)CCCN1c2ccccc2Cc2ccccc21,0.83,2
1731,Clc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,0.83,2
1732,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,0.85,2
1733,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.85,2
1734,CCCCC(C)C,0.86,2
1735,COc1ccccc1CNC1CCCNC1c1ccccc1,0.87,2
1736,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,0.88,2
1737,COC(=O)C(c1ccccc1)C1CCCCN1,0.88,2
1738,FC(F)Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,0.88,2
1739,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0.89,2
1740,CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)c1cnccc1-c1ccccc1Cl,0.89,2
1741,Fc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,0.89,2
1742,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.9,2
1743,CN(C)CCC=C1c2ccccc2CCc2ccccc21,0.9,2
1744,C=C([CH]CC)CC,0.9,2
1745,CCC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0.9,2
1746,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.9,2
1748,COc1ccc(-c2cc(NCCO)c3ccccc3n2)cc1,0.9,2
1749,COc1ccc(CCN2CCN(CCCc3ccccc3I)CC2)cc1OC,0.9,2
1750,CC(C)(C)c1cc(CN2CCN(CC(O)c3ccc(Cl)cc3)CC2)cc(C(C)(C)C)c1O,0.91,2
1751,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.92,2
1752,COc1ccc(C(C)C)cc1CNC1CCCNC1c1ccccc1,0.92,2
1753,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)c(F)c3)ccc2c1,0.92,2
1754,O=[SH](O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1,0.92,2
1756,CC(C)(C)c1ccc(OC(F)(F)F)c(CNC2CCCNC2c2ccccc2)c1,0.96,2
1757,NCCCN1c2ccccc2Sc2ccc(Cl)cc21,0.97,2
1759,Ic1ccc(CN2CCCCC2)cc1CN1CCCCC1,0.98,2
1760,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.99,2
1761,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.99,2
1762,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,1.0,2
1763,CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,1.0,2
1764,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,1.0,2
1765,CS(=O)(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1.0,2
1766,N#Cc1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,1.0,2
1767,CCCCCCN1CCN(c2ccc(I)cc2)CC1,1.01,2
1768,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,1.03,2
1769,CN1CCC2(O)c3ccccc3Oc3ccc(Cl)cc3C2C1,1.03,2
1770,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1.04,2
1771,COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,1.04,2
1772,O=C(NCCCCN1CCC(Oc2cccc(C(F)(F)F)c2)CC1)c1ccc(Br)cc1,1.04,2
1774,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1.06,2
1775,CN1CCC2c3cc(Cl)ccc3Oc3ccccc3C2C1,1.06,2
1776,CC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1.08,2
1777,CCc1ccc(C(=O)C(C)CN2CCCC2)cc1,1.08,2
1779,NCCCN1c2ccccc2CCc2ccccc21,1.1,2
1780,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1.1,2
1781,CC12NC(Cc3ccccc31)c1ccccc12,1.11,2
1782,O=C(O)C=C1C=CC(=O)O1,1.11,2
1783,N#Cc1ccc(OCC2CCN(C/C=C/I)CC2)cc1,1.13,2
1784,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,1.14,2
1785,O=C(NCCCCN1CCC(Nc2cccc(C(F)(F)F)c2)CC1)c1ccc(Br)cc1,1.18,2
1786,CCc1cccc(N=C(C)Nc2cccc(CC)c2)c1,1.2,2
1787,COc1cc2sc(-c3ccccc3)nc2cc1CNC1CCCNC1c1ccccc1,1.26,2
1788,COc1ccc(-c2nc(-c3cccc(CN(C)C)c3)n(C)n2)cc1,1.26,2
1789,CN(C)CCOC(c1ccccc1)c1ccccc1,1.3,2
1790,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1.3,2
1791,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1.3,2
1792,CNCCCC12CCC(c3ccccc31)c1ccccc12,1.3,2
1793,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,1.32,2
1794,CNCCCN1c2ccccc2Sc2cccc(Cl)c21,1.37,2
1795,CC(C)CN1CCN(c2ccc(I)cc2)CC1,1.38,2
1796,CC(C)N1CCN(c2ccc(I)cc2)CC1,1.38,2
1797,CCC(C)N1CCN(c2ccc(I)cc2)CC1,1.38,2
1798,COCn1nc(-c2ccc(OC)cc2)nc1-c1cccc(CN(C)C)c1,1.38,2
1799,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,1.38,2
1800,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.4,2
1801,CC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.44,2
1802,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1.44,2
1803,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1.48,2
1804,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,1.53,2
1805,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1.6,2
1806,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,1.64,2
1807,CC(C)c1ccc(SCCCC2CCN2C)cc1,1.7,2
1808,c1(N(C)C)cc(c2nc(N)[nH]n2)ccn1,-1.17,2
1809,n1cccc(Br)c1CSCCNC(NCC)=NC#N,-2.15,2
1810,c1cc(c2nc(N=C(N)N)sc2)ccc1,-0.18,2
1811,c1(N)cc(c2nc(N=C(N)N)sc2)ccc1,-1.15,2
1812,c1(c2cc(NC(C)=O)ccc2)nc(N=C(N)N)sc1,-1.57,2
1813,c1(c2cc(NC(NC)=NC#N)ccc2)nc(N=C(N)N)sc1,-1.54,2
1814,c1(OCCCNC(C)=O)cccc(CN2CCCCC2)c1,-0.46,2
1815,C1CCN(Cc2cccc(OCCCNC(c3ccccc3)=O)c2)CC1,-0.24,2
1816,c1ccc2c(C3C(O3)c4c(N2C(N)=O)cccc4)c1,-0.34,2
1817,c1(C(C)C)onc(c4ncn2c4CNC(c3c2cccc3Cl)=O)n1,-0.3,2
1818,c1cc(O)ccc1NC(C)=O,-0.31,2
1819,c1(OC(C)=O)ccccc1C(O)=O,-0.5,2
1820,C1(CO)=CC(C(O)CNC(C)(C)C)=CC=C1O,-1.03,2
